product_id,product_name,full_text,product_brand,gender,price_inr,primary_color,color_group
10111007,Truffle Collection Women White Sneakers,"truffle collection women white sneakers. a pair of round-toe white sneakers, has regular styling, lace-up detailsynthetic uppercushioned footbedtextured and patterned outsole",Truffle Collection,Women,1699.0,White,White
10134861,Indian Terrain Boys Blue & Orange Colourblocked Polo Collar T-shirt,"indian terrain boys blue & orange colourblocked polo collar t-shirt. blue, orange and white colourblocked t-shirt with printed detail, has a polo collar, and short sleeves",Indian Terrain,Boys,519.0,Blue,Blue
10131751,Lavie Women Black & Gunmetal-Toned Snakeskin Textured Block Heels with Metallic Detail,"lavie women black & gunmetal-toned snakeskin textured block heels with metallic detail. a pair of black & gunmetal-toned snakeskin textured open toe block heels with metallic detail, has regular styling, open back detailsynthetic uppercushioned footbedtextured and patterned outsole, has a block heelwarranty: 1 monthwarranty provided by brand/manufacturer",Lavie,Women,1279.0,Red,Red
10115251,Archies White & Red Printed Ceramic Coffee Mug,archies white & red printed ceramic coffee mug. type: mugpattern: printedfinish: mattematerial: ceramic,Archies,Unisex,699.0,Red,Red
10132135,Home Sparkle Set of 4 Red & Brown MDF Basic Wall Shelf,home sparkle set of 4 red & brown mdf basic wall shelf. set content: 4 basic wall shelfcolour: red & brownmaterial: mdf,Home Sparkle,Unisex,797.0,Red,Red
10133357,ADORN by Nikita Ladiwala Women Sterling Silver Handcrafted Circular Hoop Earrings,adorn by nikita ladiwala women sterling silver handcrafted circular hoop earrings. silver-toned circular earrings secured with a lever back,ADORN by Nikita Ladiwala,Women,1440.0,Silver,Grey
10135607,Mast & Harbour Women Burgundy Embroidered Pullover Sweater,"mast & harbour women burgundy embroidered pullover sweater. burgundy embroidered pullover sweater, has a round neck, long sleeves, and straight hem",Mast & Harbour,Women,509.0,Red,Red
10106535,HRX by Hrithik Roshan Women Red Rapid Dry Yoga Seamless Shorts,hrx by hrithik roshan women red rapid dry yoga seamless shorts. make a smooth transition between asanas with the hrx women's yoga shorts. designed with stretchable fabric and seamless technology. they give you the support you need while making every movement easier.featuresrapid dry technology wicks sweat & dries fast.seamless construction prevents chafing stretchable jacquard fabric permits 360 degree movementcolor: redfit: regularknit shorts,HRX by Hrithik Roshan,Women,599.0,Red,Red
10134909,Indian Terrain Boys Yellow Solid Insulator Puffer Hooded Jacket,"indian terrain boys yellow solid insulator puffer hooded jacket. yellow solid insulator puffer hooded jacket, 2 pockets, and polyester lining",Indian Terrain,Boys,1124.0,Yellow,Yellow
10109001,Morpheme Remedies Lemongrass & Lavender Handmade Luxury Soap 125g,morpheme remedies lemongrass & lavender handmade luxury soap 125g. morpheme remedies lemongrass & lavender handmade luxury soap 125g,Morpheme Remedies,Unisex,275.0,Lavender,Lavender
1011624,Melange by Lifestyle Off-White Churidar,"melange by lifestyle off-white churidar. off-white woven churidar, has a drawstring fastening on the front",Melange by Lifestyle,Men,599.0,White,White
10129117,Calvin Klein Jeans Men Black Regular Fit Solid Casual Shirt,"calvin klein jeans men black regular fit solid casual shirt. black solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 2 flap pockets",Calvin Klein Jeans,Men,3024.0,Black,Black
10132297,Karmic Vision Women Off-White & Byrgundy Printed One-Shoulder Top,"karmic vision women off-white & byrgundy printed one-shoulder top. off-white and burgundy printed woven regular top, has an one shoulder, and three-quarter sleeves",Karmic Vision,Women,519.0,White,White
10131809,Lavie Women Beige Woven Design Open Toe Flats,"lavie women beige woven design open toe flats. a pair of beige woven design open-toed flats, has regular styling, no back strap detailsynthetic uppercushioned footbedtextured and patterned outsolewarranty: 1 monthwarranty provided by brand/manufacturer",Lavie,Women,599.0,Beige,Beige
10115203,Archies Love Gifts White & Black 2-Pieces Printed Ceramic Mugs Set,archies love gifts white & black 2-pieces printed ceramic mugs set. content: 2 pieces mugs setpattern: printedfinish: mattematerial: ceramicfeatures: dishwasher and microwave safe,Archies,Unisex,1099.0,Black,Black
10121053,Flying Machine Men Navy Blue & White Slim Fit Striped Casual Shirt,"flying machine men navy blue & white slim fit striped casual shirt. navy blue and white striped casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 2 patch pockets",Flying Machine,Men,1209.0,Blue,Blue
10124889,Alena Women Orange Printed Straight Kurta,"alena women orange printed straight kurta. orange printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and side slits",Alena,Women,755.0,Orange,Yellow
10111107,DressBerry Women Blue Solid Denim Jacket,"dressberry women blue solid denim jacket. blue solid jacket, has a spread collar, 2 pockets, button closure, long sleeves, straight hem, unlined",DressBerry,Women,779.0,Blue,Blue
10124641,Flying Machine Men Blue Jackson Skinny Fit Low-Rise Clean Look Stretchable Jeans,"flying machine men blue jackson skinny fit low-rise clean look stretchable jeans. blue medium wash 5-pocket low-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Flying Machine,Men,1149.0,Blue,Blue
10132505,Karmic Vision Women Beige Solid Lace Detail Top,"karmic vision women beige solid lace detail top. beige solid woven regular top with lace detail, has a boat neck, long sleeves",Karmic Vision,Women,669.0,Beige,Beige
10129421,Bodycare Pack of 4 Assorted Solid Non-Wired Non Padded Everyday Bra E1507DPEWIPIB,bodycare pack of 4 assorted solid non-wired non padded everyday bra e1507dpewipib. pack of 4 assorted solid full-coverage everyday branon padded and non-wired seamless cupsregular straps and back closureback style: regularfeature: all day comfort,Bodycare,Women,680.0,Red,Red
10132559,Karmic Vision Women Black Solid Top,"karmic vision women black solid top. black solid woven regular top with lace inserts, has a round neck, short extended sleeves",Karmic Vision,Women,619.0,Black,Black
10111409,Deco Window Brown Set of 3 Ethnic Motifs Square Cushion Covers,deco window brown set of 3 ethnic motifs square cushion covers. set content: 3 cushion covers colour: brown shape: square pattern: ethnic motifs closure: zip,Deco Window,Unisex,1497.0,Brown,Brown
10134625,Indian Terrain Boys Brown Printed Round Neck T-shirt,"indian terrain boys brown printed round neck t-shirt. brown printed t-shirt, has a round neck, and long sleeves",Indian Terrain,Boys,404.0,Brown,Brown
10132451,Karmic Vision Women Black & Off-White Colourblocked Top,"karmic vision women black & off-white colourblocked top. black and off-white colourblocked woven regular top with lace inserts, has a round neck, and three-quarter sleeves",Karmic Vision,Women,549.0,Black,Black
10115239,Archies Love Gifts White & Yellow Printed Ceramic Cup,archies love gifts white & yellow printed ceramic cup. pattern: printedfinish: mattematerial: ceramic,Archies,Unisex,699.0,Yellow,Yellow
10128409,Taavi Women Red & White Ikat Woven Design A-Line Dress with Shirt Collar & Gathers,"taavi women red & white ikat woven design a-line dress with shirt collar & gathers. special technique/craft:the term ""ikat"" refers to the resist dyeing technique used to create the designs on the fabric. it is different because the yarns are dyed before being woven into cloth. fashion trends may come and go, but ikat fabrics have always stood the test of time.design:region: andhra pradeshred and whitewoven design a-line dressshirt collarsleevelessflared hemgathered getailcraft: ikatdisclaimer:this is a handcrafted dress and is prone to colour bleeding due to the use of natural dyesthe print on the garment might be uneven, owing to the handcrafted nature of the product, adding essence to the garment.",Taavi,Women,1304.0,Red,Red
10135963,Indian Terrain Boys Yellow Printed Hooded Sweatshirt,"indian terrain boys yellow printed hooded sweatshirt. yellow printed sweatshirt, has a hood, two pockets, long sleeves, straight hem",Indian Terrain,Boys,674.0,Yellow,Yellow
10121127,Flying Machine Men Black & Mustard Yellow Slim Fit Checked Casual Shirt,"flying machine men black & mustard yellow slim fit checked casual shirt. black and mustard yellow checked casual shirt, has a button-down collar, long sleeves, button placket, curved hem, and 1 patch pocket",Flying Machine,Men,1299.0,Yellow,Yellow
10115343,Archies Love Gifts White Printed Ceramic Cup,archies love gifts white printed ceramic cup. pattern: printedfinish: mattematerial: ceramic,Archies,Unisex,699.0,White,White
10121057,Flying Machine Men Blue & Black Slim Fit Checked Casual Shirt,"flying machine men blue & black slim fit checked casual shirt. blue and black checked casual shirt, has a button-down collar, long sleeves, button placket, curved hem, 1 patch pocket",Flying Machine,Men,759.0,Blue,Blue
10121149,Flying Machine Men White Printed Polo Collar T-shirt,"flying machine men white printed polo collar t-shirt. white printed t-shirt, has a polo collar neck, short sleeves",Flying Machine,Men,824.0,White,White
10129079,Calvin Klein Jeans Men Green & White Regular Fit Checked Casual Shirt,"calvin klein jeans men green & white regular fit checked casual shirt. green and white checked casual shirt, has a button-down collar, long sleeves, button placket, and curved hem",Calvin Klein Jeans,Men,2749.0,Green,Green
10121941,ADORENITE Women White Solid Sleep Shirt,"adorenite women white solid sleep shirt. white solid sleep shirt, has shirt collar, and long sleeves",ADORENITE,Women,899.0,White,White
10128119,Hancock Men Maroon Slim Fit Checked Formal Trousers,"hancock men maroon slim fit checked formal trousers. maroon checked mid-rise trousers, hook and bar closure, and 4 pocketsdisclaimer: the stylist has paired this pair of trousers with a belt. this pair of trousers does not come with a belt.",Hancock,Men,979.0,Maroon,Red
10132517,Karmic Vision Women Green Solid Layered Maxi Dress,"karmic vision women green solid layered maxi dress. green solid woven layered maxi dress, has a v-neck, short sleeves, concealed zip closure, an attached lining, flared hem, back slit",Karmic Vision,Women,1301.0,Green,Green
10117361,Caprese Navy Blue & Gold-Toned Striped Shoulder Bag,"caprese navy blue & gold-toned striped shoulder bag. navy blue & gold toned striped shoulder bag, has a zip closure1 main compartment, 1 external and 4 inner pocketstablet sleeve: notwo handles",Caprese,Women,1699.0,Blue,Blue
10115215,Archies Love Gifts White Printed Ceramic Cup,archies love gifts white printed ceramic cup. pattern: printedfinish: mattematerial: ceramic,Archies,Unisex,699.0,White,White
10133217,Eego Italy Men Tan Brown Solid High-Top Flat Boots,"eego italy men tan brown solid high-top flat boots. a pair of round-toe tan brown flat boots, has high-top styling, lace-up detailsynthetic uppercushioned footbedtextured and patterned outsolewarranty: 1 monthwarranty provided by brand/manufacturer",Eego Italy,Men,509.0,Brown,Brown
10132311,Karmic Vision Women Blue Solid Layered A-Line Dress,"karmic vision women blue solid layered a-line dress. blue solid woven layered a-line dress with pleated detail, has a round neck, long sleeves, concealed zip closure, an attached lining, and flared hem",Karmic Vision,Women,879.0,Blue,Blue
10121129,Flying Machine Men Charcoal Grey & Off-White Printed Round Neck T-shirt,"flying machine men charcoal grey & off-white printed round neck t-shirt. charcoal grey and off-white printed t-shirt, has a round neck, short sleeves",Flying Machine,Men,494.0,White,White
10108691,BuckleUp Women Black Solid Heels,"buckleup women black solid heels. a pair of black pointy-toed heels, has regular styling, ankle loop detailsynthetic uppercushioned footbedtextured and patterned outsole, has a block heelwarranty: 1 monthwarranty provided by brand/manufacturer",BuckleUp,Women,1223.0,Black,Black
10135063,Indian Terrain Boys Navy Blue Solid Polo Collar T-shirt,"indian terrain boys navy blue solid polo collar t-shirt. navy blue solid t-shirt, has a polo collar, and short sleeves",Indian Terrain,Boys,472.0,Blue,Blue
10128901,GAP Men Charcoal Grey Long Sleeve Henley Neck T-Shirt,"gap men charcoal grey long sleeve henley neck t-shirt. charcoal grey soft jersey knitlong raglan contrast sleevescrew neck, henley buttons at frontall over solid",GAP,Men,999.0,Grey,Grey
10134187,Roadster Unisex Navy Blue & Grey Self Design Scarf,roadster unisex navy blue & grey self design scarf. navy blue and grey self-design scarf and has a solid border,Roadster,Unisex,699.0,Blue,Blue
10106609,Bamboo Tree Jewels Blue Metal Handcrafted Necklace,bamboo tree jewels blue metal handcrafted necklace. blue handcrafted necklacematerial and stone type: metal with artificial beadsclosure: drawstring,Bamboo Tree Jewels,Women,824.0,Blue,Blue
10131767,Calvin Klein Men Grey Textured Leather Two Fold Wallet,"calvin klein men grey textured leather two fold wallet. grey textured two fold wallet2 main compartments 8 card holders, 2 slip pockets",Calvin Klein,Men,4274.0,Red,Red
10125203,CHROME & CORAL Women Blue Printed Joggers LWR_5001,"chrome & coral women blue printed joggers lwr_5001. a pair of blue printed joggers, has an elasticated waistband with drawstring fastening",CHROME & CORAL,Women,1499.0,Blue,Blue
10127291,Vishudh Women Grey & Gold-Toned Printed Wide-Leg Palazzos,"vishudh women grey & gold-toned printed wide-leg palazzos. a pair of grey and gold-toned printed woven wide leg fit palazzos, opaque, 2 pockets, and slip-on closure",Vishudh,Women,699.0,Grey,Grey
10128387,Taavi Women Grey & White Ikat Woven Design A-Line Dress with Shirt Collar,"taavi women grey & white ikat woven design a-line dress with shirt collar. special technique/craft:the term ikat refers to the resist dyeing technique used to create the designs on the fabric. it is different because the yarns are dyed before being woven into cloth. fashion trends may come and go, but ikat fabrics have always stood the test of time.design:region: andhra pradeshgrey and whitewoven design a-line dresshas a shirt collarthree-quarter sleevelessstraight hemikatdisclaimer: this is a handcrafted dress, and is prone to colour bleeding due to use of natural dyesthe print on the garment might be uneven owning to the handcrafted nature of the product, adding essence to the garment.",Taavi,Women,1299.0,White,White
10127851,Geroo Jaipur Blue Hand Block Printed Pure Cotton High-Low Top,"geroo jaipur blue hand block printed pure cotton high-low top. navy blue and white printed handloom high-low top, has a mandarin collar, three-quarter sleeves, and button closure",Geroo Jaipur,Women,1299.0,Blue,Blue
10129551,Mast & Harbour Women Navy Blue & Off White Striped T-shirt Dress,"mast & harbour women navy blue & off white striped t-shirt dress. navy blue and off-white striped knitted t-shirt dress, has a round neck, short sleeves, straight hem",Mast & Harbour,Women,1299.0,Blue,Blue
10134797,Indian Terrain Boys Blue Solid Hooded T-shirt,"indian terrain boys blue solid hooded t-shirt. blue solid t-shirt, has a hood, and long sleeves",Indian Terrain,Boys,472.0,Blue,Blue
10115205,Archies Love Gifts White & Red Printed Coffee Mug,archies love gifts white & red printed coffee mug. pattern: printedfinish: mattematerial: ceramic,Archies,Unisex,699.0,Red,Red
10121049,Flying Machine Men Dark Grey Michael Slim Tapered Fit Mid-Rise Clean Stretchable Jeans,"flying machine men dark grey michael slim tapered fit mid-rise clean stretchable jeans. dark grey dark wash 5-pocket mid-rise jeans, clean look with light fade, has a button and zip closure, waistband with belt loops",Flying Machine,Men,1159.0,Red,Red
10108333,Campus Women Black Mesh Running Shoes,"campus women black mesh running shoes. a pair of black running sports shoes, has regular styling, lace-up detailmesh uppercushioned footbedtextured and patterned outsolecampus's alexa comes with a smooth, lightweight performance and a bold look. an updated flyknit upper contours to your foot with a minimal, supportive design.underfoot, durable technology defies the odds by being both soft and responsive. it's also ultra-soft and incredibly springy. with every step, the foam responds to your foot by snapping back. the more energy you put into your step, the more you get in return. the lightweight upper gives you plenty of stretch and airflow while you run. it contours to your foot for support with every step. the all-new molding on the heel makes it an eye-catching shoe. it helps keep your foot stable, for an even more secure feel with every stride.warranty: 30 dayswarranty provided by brand/manufacturer",Campus,Women,1291.0,Black,Black
10131715,Lavie Women Black Solid Wedges,"lavie women black solid wedges. a pair of black open toe wedges with texture detail, has regular styling, open back detailsynthetic uppercushioned footbedtextured and patterned outsole, has a wedge heelwarranty: 1 monthwarranty provided by brand/manufacturer",Lavie,Women,1999.0,Black,Black
10132065,OBSESSIONS Set of 4 Transparent & Black Printed Ceramic Bath Accessories,"obsessions set of 4 transparent & black printed ceramic bath accessories. set content: 1 soap dispenser, 1 soap dish, 1 tumbler and 1 brush holdercolour: transparent and blackmaterial: glasspattern: printed",OBSESSIONS,Unisex,2065.0,Black,Black
10129063,Calvin Klein Jeans Men Black Printed Straight Fit Joggers,"calvin klein jeans men black printed straight fit joggers. black printed joggers, has an elasticated waistband with drawstring closure, four pockets",Calvin Klein Jeans,Men,4399.0,Black,Black
10128341,Moda Rapido Women Blue Skinny Fit High-Rise Clean Look Stretchable Jeans,"moda rapido women blue skinny fit high-rise clean look stretchable jeans. blue medium wash 5-pocket high-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Moda Rapido,Women,569.0,Blue,Blue
10128951,Minions by Kook N Keech Women White & Black Printed Hooded Sweatshirt,"minions by kook n keech women white & black printed hooded sweatshirt. white and black printed sweatshirt, has a hood, two pockets, long sleeves, straight hem",Minions by Kook N Keech,Women,1899.0,Black,Black
10115391,Mast & Harbour Women Green Solid Bomber Jacket,"mast & harbour women green solid bomber jacket. green solid jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester",Mast & Harbour,Women,1294.0,Green,Green
10128089,Canary London Men Grey & Olive Green Checked Slim-Fit Single-Breasted Blazer,"canary london men grey & olive green checked slim-fit single-breasted blazer. grey and olive green checked formal blazer, has a notched lapel collar, single-breasted with double button closures, long sleeves, three pockets, and a double vented hem on the back",Canary London,Men,2699.0,Green,Green
10134083,Latin Quarters Women Off-White & Red Floral Print Kaftan Top,"latin quarters women off-white & red floral print kaftan top. off-white and red printed woven kaftan top, has a tie-up neck, and three-quarter sleeves",Latin Quarters,Women,499.0,Red,Red
10133463,Eego Italy Men Brown Comfort Sandals,eego italy men brown comfort sandals. a pair of brown comfort sandalssynthetic leather upper with slip-on closurecushioned footbedpatterned rubber outsolewarranty: 1 monthwarranty provided by brand/manufacturer,Eego Italy,Men,499.0,Brown,Brown
10108761,BuckleUp Women Peach-Coloured Solid T-Strap Flats,"buckleup women peach-coloured solid t-strap flats. a pair of peach-coloured open-toed flats, has regular styling, ankle loop detailsynthetic uppercushioned footbedtextured and patterned outsole",BuckleUp,Women,688.0,Red,Red
10134427,ANTS Women Peach-Coloured Regular Fit Solid Layered High-Low Casual Shirt,"ants women peach-coloured regular fit solid layered high-low casual shirt. peach-coloured solid layered casual shirt, has a spread collar, sleeveless, full button placket, and high-low hem",ANTS,Women,524.0,Red,Red
10134433,ANTS Women Navy Blue Regular Fit Solid Layered High-Low Casual Shirt,"ants women navy blue regular fit solid layered high-low casual shirt. navy blue solid layered casual shirt, has a spread collar, sleeveless, full button placket, and high-low hem",ANTS,Women,524.0,Blue,Blue
10111033,Truffle Collection Women Grey Woven Design Open Toe Flats,"truffle collection women grey woven design open toe flats. a pair of grey woven design open-toed flats, has regular styling, slip-on detailsynthetic uppercushioned footbedtextured and patterned outsole",Truffle Collection,Women,1199.0,Grey,Grey
1011672,Kappa Grey Melange Shorts,"kappa grey melange shorts. a pair of grey melange woven mid-rise shorts, has two pockets, an elasticated waistband with a drawstring fastening, mesh panels",Kappa,Men,719.0,Grey,Grey
10132285,Karmic Vision Women Navy Blue Solid Top,"karmic vision women navy blue solid top. navy blue solid woven regular top with lace inserts, has a boat neck, and short sleeves",Karmic Vision,Women,549.0,Blue,Blue
10124625,Flying Machine Men Blue Michael Slim Tapered Fit Mid-Rise Clean Look Stretchable Jeans,"flying machine men blue michael slim tapered fit mid-rise clean look stretchable jeans. blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Flying Machine,Men,1999.0,Blue,Blue
10133089,mf Women Navy Blue & Teal Green Pure Cotton Unstitched Dress Material,"mf women navy blue & teal green pure cotton unstitched dress material. navy blue and teal green embroidered unstitched dress materialnavy blue embroidered kurta fabricnavy blue solid bottom fabricteal green woven design dupatta, has taping borderdisclaimer: images are for referral purposes only. the actual product is unstitched",mf,Women,1749.0,Blue,Blue
10134937,Indian Terrain Boys White Printed Round Neck T-shirt,"indian terrain boys white printed round neck t-shirt. white printed t-shirt, has a round neck, and long sleeves",Indian Terrain,Boys,584.0,White,White
10135469,Priyaasi Multicoloured 18K Gold-Plated Handcrafted Beaded Circular Jhumkas,"priyaasi multicoloured 18k gold-plated handcrafted beaded circular jhumkas. multicoloured handcrafted circular jhumkas, 18k gold-plated, and has artificial stones and beads, attached multistranded ear chainsecured with a post and back closure",Priyaasi,Women,594.0,Red,Red
10105931,Genie Women Black Printed 15 inches Small Backpack,genie women black printed 15 inches small backpack. black backpacknon-padded haul loop1 main compartment with zip closurenon-padded backmultiple pocketspadded shoulder strap: non-paddedwater-resistance: yeswarranty: 1 yearwarranty provided by brand/manufacturer,Genie,Women,1457.0,Black,Black
10121035,Flying Machine Men Grey Slim Fit Printed Casual Shirt,"flying machine men grey slim fit printed casual shirt. grey printed casual shirt, has a button-down collar, long sleeves, button placket, and curved hem",Flying Machine,Men,719.0,Grey,Grey
10109097,Divine Casa Blue & Green Solid AC Room 110 GSM Single Bed Quilt,divine casa blue & green solid ac room 110 gsm single bed quilt. set content: single bed quilt usage: ac room gsm: 110 colour: blue and green pattern: solid quilt,Divine Casa,Unisex,671.0,Blue,Blue
10132493,Karmic Vision Women Brown & White Panelled Detail Cold-Shoulder Top,"karmic vision women brown & white panelled detail cold-shoulder top. brown and white solid woven regular top, has a round neck, and three-quarter sleeves",Karmic Vision,Women,659.0,White,White
10121119,Flying Machine Men Black Printed Round Neck T-shirt,"flying machine men black printed round neck t-shirt. brown printed t-shirt, has a round neck, and short sleeves",Flying Machine,Men,399.0,Black,Black
10106745,RARE Women Off-White Solid Top,"rare women off-white solid top. off-white solid knitted regular top with beaded detail, has a round neck, and long sleeves",RARE,Women,679.0,White,White
10135025,Indian Terrain Boys Blue Solid Polo Collar T-shirt,"indian terrain boys blue solid polo collar t-shirt. blue solid t-shirt, has a polo collar, short sleeves and button closure",Indian Terrain,Boys,519.0,Blue,Blue
10129639,FAUSTO Women White Slip-On Sneakers with Green Stripe Detail,"fausto women white slip-on sneakers with green stripe detail. a pair of round-toe white slip-on sneakers, has regular styling, slip-on detailsynthetic uppercushioned footbedtextured and patterned outsole",FAUSTO,Women,899.0,Green,Green
10124581,Flying Machine Men Blue Jackson Skinny Fit Low-Rise Clean Look Stretchable Jeans,"flying machine men blue jackson skinny fit low-rise clean look stretchable jeans. blue light wash 5-pocket low-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Flying Machine,Men,919.0,Blue,Blue
10132043,ADIVA Girls White Maxi Dress,"adiva girls white maxi dress. white self-design knitted and woven maxi %s, has a v-neck, sleeveless, an attached lining, and flared hem, has embellished detail",ADIVA,Girls,749.0,White,White
10132645,Karmic Vision Women Pink Solid One-Shoulder Top,"karmic vision women pink solid one-shoulder top. pink solid woven regular top with lace inserts, has one shoulder, and three-quarter sleeves",Karmic Vision,Women,519.0,Pink,Pink
10131909,Lavie Women Navy Blue & Gunmetal-Toned Snakeskin Textured T-Strap Flats,"lavie women navy blue & gunmetal-toned snakeskin textured t-strap flats. a pair of navy blue and gunmetal-toned open-toed flats, has regular styling, buckle detailsynthetic snakeskin textured upper with buckle detailcushioned footbedtextured and patterned outsolewarranty: 1 monthwarranty provided by brand/manufacturer",Lavie,Women,1999.0,Blue,Blue
10134849,Indian Terrain Boys Navy Blue & White Striped Polo Collar T-shirt,"indian terrain boys navy blue & white striped polo collar t-shirt. blue and white striped polo collar t-shirt, has a polo collar, and short sleeves",Indian Terrain,Boys,539.0,Blue,Blue
10134349,Calvin Klein Men Coffee Brown Solid Leather Belt,calvin klein men coffee brown solid leather belt. coffee brown solid beltreversible: nostretchable: nosecured with a push pin,Calvin Klein,Men,5509.0,Brown,Brown
10108365,Janasya Women Peach-Coloured Printed A-Line Kurta,"janasya women peach-coloured printed a-line kurta. peach-coloured printed a-line kurta, has a round neck, short sleeves, and flared hem",Janasya,Women,623.0,Red,Red
10125223,KARATCART Maroon Gold-Plated Floral Beaded Drop Earrings,"karatcart maroon gold-plated floral beaded drop earrings. maroon floral drop earrings, gold-plated, and has artificial stones and beadssecured with a post and back closurewarranty: 1 monthwarranty provided by brand owner / manufacturer",KARATCART,Women,448.0,Maroon,Red
10129615,FAUSTO Women Brown Slip-On Sneakers,"fausto women brown slip-on sneakers. a pair of round-toe brown slip-on sneakers, has regular styling, slip-on detailcanvas uppercushioned footbedtextured and patterned outsole",FAUSTO,Women,719.0,Brown,Brown
10135749,Indian Terrain Boys Red Colourblocked Reversible Bomber,"indian terrain boys red colourblocked reversible bomber. red and navy blue colourblocked jacket, has a mock collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining",Indian Terrain,Boys,1999.0,Red,Red
10111027,Truffle Collection Women Beige Loafers,"truffle collection women beige loafers. a pair of round-toe beige loafers, has regular styling, slip-on detailsynthetic uppercushioned footbedtextured and patterned outsole",Truffle Collection,Women,1159.0,Beige,Beige
10135639,Mast & Harbour Men Rust Orange Solid Pullover Sweater,"mast & harbour men rust orange solid pullover sweater. rust solid pullover sweater, has a turtle neck with drawstring, long sleeves, and ribbed hem",Mast & Harbour,Men,1299.0,Orange,Yellow
10124949,Janasya Women Navy Blue Printed Anarkali Kurta,"janasya women navy blue printed anarkali kurta. navy blue printed anarkali kurta, has a round neck, three-quarter sleeves, and flared hem",Janasya,Women,623.0,Blue,Blue
10135495,Priyaasi Women Set Of 8 Red Gold-Plated Stone-Studded Handcrafted Bangles,"priyaasi women set of 8 red gold-plated stone-studded handcrafted bangles. set of eight red gold-plated handcrafted bangleseach has stone-studded and silk-threaded detail, slip-on closure",Priyaasi,Women,407.0,Red,Red
10110771,Roadster Men Navy Blue Striped Hooded Sweatshirt,"roadster men navy blue striped hooded sweatshirt. navy blue striped sweatshirt, has a hood, two pockets, long sleeves, zip closure, straight hem",Roadster,Men,1299.0,Blue,Blue
10111141,Chemistry Women Peach-Coloured & Off-White Printed Top,"chemistry women peach-coloured & off-white printed top. peach-coloured and off-white printed woven regular top, has a round neck, short sleeves, and button closure",Chemistry,Women,699.0,Red,Red
10131659,Lavie Women White & Black Prince of Wales Print Block Heels,"lavie women white & black prince of wales print block heels. a pair of black & white prince of wales print open toe block heels, has mid-top styling, ankle loop with buckle detailsynthetic uppercushioned footbedtextured and patterned outsole, has a block heelwarranty: 1 monthwarranty provided by brand/manufacturer",Lavie,Women,1999.0,Black,Black
10119103,FAUSTO Women Maroon Slip-On Sneakers,"fausto women maroon slip-on sneakers. a pair of round-toe maroon slip-on sneakers, has regular styling, slip-on detailcanvas uppercushioned footbedtextured and patterned outsole",FAUSTO,Women,629.0,Maroon,Red
10129593,Newport Men Grey Melange Printed Round Neck T-shirt,"newport men grey melange printed round neck t-shirt. grey melange printed t-shirt, has a round neck, and short sleeves",Newport,Men,479.0,Grey,Grey
10131653,Lavie Women White Cut-Out Platform Heels,"lavie women white cut-out platform heels. a pair of white open toe platform heels with cut-out detail, has regular styling, backstrap with buckle detailsynthetic upper cushioned footbedtextured and patterned outsole, has a platform heelwarranty: 1 monthwarranty provided by brand/manufacturer",Lavie,Women,1259.0,White,White
10133541,Clovia Cotton Non-Padded Non-Wired Bra,clovia cotton non-padded non-wired bra. black and turquoise blue colourblocked full-coverage everyday branon padded and non-wired cut and sew cupsregular straps and back closureback style: regularfeature: all day comfort,Clovia,Women,239.0,Red,Red
10131643,Lavie Women Beige Solid Block Heels,"lavie women beige solid block heels. a pair of beige open toe block heels, has regular styling, backstrap detail with buckle detailsynthetic uppercushioned footbedtextured and patterned outsole, has a block heelwarranty: 1 monthwarranty provided by brand/manufacturer",Lavie,Women,1319.0,Beige,Beige
10121021,Flying Machine Men Black Printed Round Neck T-shirt,"flying machine men black printed round neck t-shirt. black printed t-shirt, has a round neck, and short sleeves",Flying Machine,Men,699.0,Black,Black
10109009,Alena Women Navy Blue Printed Straight Kurta,"alena women navy blue printed straight kurta. navy blue printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and multiple slits",Alena,Women,703.0,Blue,Blue
10128953,Minions by Kook N Keech Women Yellow Printed Hooded Sweatshirt,"minions by kook n keech women yellow printed hooded sweatshirt. yellow printed sweatshirt, has a hood, one pocket, long sleeves, straight hem",Minions by Kook N Keech,Women,509.0,Yellow,Yellow
10115329,Archies Love Gifts Multicolured Printed Ceramic Mug,archies love gifts multicolured printed ceramic mug. type: mugpattern: printedfinish: mattematerial: ceramic,Archies,Unisex,699.0,Red,Red
10115325,Archies Love Gifts White & Black Printed Ceramic Mug,archies love gifts white & black printed ceramic mug. content: 1 piece mugpattern: printedfinish: mattematerial: ceramicfeatures: dishwasher and microwave safe,Archies,Unisex,699.0,Black,Black
10115243,Archies Love Gifts Multicolured Printed Ceramic Coffee Mug,archies love gifts multicolured printed ceramic coffee mug. type: mugpattern: printedfinish: mattematerial: ceramic,Archies,Unisex,699.0,Red,Red
